preprocessed_text,label
현재 영주 지역 대설주의보 발효 중 밤새 내리다 눈 인하다 차량 사고 위험 대중교통 이용 하다 주시 보행 중 낙상 사고 주의 해주다 영주시,2
대설주의보 발효 중 출근길 감속 안전 거리 확보 대중교통 이용 권고 보행 시 낙상 주의 내 집 점포 앞 눈치 우기 적극 동참 바라다 화성시,2
동대문구 전역 대설주의보 발효 도로 보도 결빙 우려 되다 출근길 대중교통 이용 눈길 미끄럼 주의 안전 유의 바라다 동대문 구청,10
어제 내리다 눈 인하다 터널 앞 교량 위 응달 진 곳 블랙 아이스 차량 사고 보행자 낙상 사고 안전 사고 주의 하다 바라다 용인 특례시,10
밤새 내리다 눈 도로 미끄럽다 감속 알다 보행자 미끄럼 사고 유의 하다 바라다 대중교통 이용 하다 시기 바라다 광명 시청,10
오늘 당진시 지역 대설 인하다 시설 물 붕괴 차량 미끄럼 사고 보행자 낙상 주의 하다 바라다 당진시,8
어제 내리다 눈 인하다 도로 결빙 우려 되다 추다 퇴근 시 대중교통 이용 하다 운전 보행 시 서행 낙상 사고 유의 하다 바라다 남양주시,10
대설주의보 발효 도로 결빙 우려 되다 대중교통 이용 하다 시기 바라다 감속 운전 보행 시 미끄럼 주의 안전 사고 유의 하다 바라다 시흥 시청,10
금일 오전 비 눈 보되 도로 결빙 인하다 미끄럼 사고 우려 되다 감속 운행 차 거리 유지 안전 유의 하다 바라다 공주시,10
아산시 대설주의보 발효 밤사이 내리다 눈 인하다 도로 결빙 우려 되다 출근길 대중교통 이용 하다 운전 보행 안전 유의 바라다 아산시,10
금일 내리다 눈 인하다 도로 보도 결빙 우려 되다 외출 시 대중교통 이용 하다 주시 보행 시 빙판 길 낙상 사고 유의 하다 바라다 강동구,10
성동구 전역 대설주의보 발효 출근길 대중교통 이용 눈길 미끄럼 주의 안전 유의 바라다 동구청,2
지난 밤사이 김포 전역 강설 눈 쌓이다 낙상 사고 보행 안전 유의 하다 바라다 대중교통 이용 하다 바라다 김포 시청,2
대설주의보 발효 야외 활동 차량 운행 자제 하다 교통혼잡 예상 되다 출퇴근 시 대중교통 이용 하다 줄다 진천군,32
지속 되다 강설 기온 강하 도로 결빙 안전 사고 우려 되다 도로 운행 보행 안전 유의 바라다 내 집 점포 앞 눈치 우기 적극 참여 바라다 양평군,10
대설주의보 발효 이다 도로 인도 결빙 우려 되다 감속 운전 보행 시 미끄럼 주의 안전 사고 주의 하다 대중교통 이용 당부 드리다 안산 시청,10
오전 많다 눈 출근길 안전 사고 우려 차량 서행 안전 거리 확보 대중교통 이용 권고 보행 시 낙상 주의 집 점포 앞 눈치 우기 적극 동참 바라다 충주시,10
밤새 내리다 눈 출근길 불편 예상 되다 대중교통 이용 하다 외출 시 빙판 길 낙상 사고 시설 물 피해 인하다 안전 사고 주의 하다 바라다 인천광역시,18
분 대설주의보 발효 밤새 내리다 비눈 인하다 도로 결빙 우려 차량 운행 시 감속 운전 차 거리 유지 안전 유의 하다 바라다 김천시,10
오늘 분 대설 경보 발령 야외 활동 차량 운행 자제 하다 교통혼잡 예상 되다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
내일 대설 지속 차량 운행 삼가다 운행 시 서행 하다 바라다 산간 고갯길 안전 사고 주의 피해 유의 하다 시기 바라다 인제 군청,32
오늘 분 강원 강릉 평지 대설 경보 발령 야외 활동 차량 운행 자제 하다 교통혼잡 예상 되다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
내일 오전 눈비 가시거리 짧다 미끄럽다 수 교통 안전 보행 주의 하다 바라다 영등포구,2
내일 오전 비 눈 내리다 예상 되다 따르다 도로 결빙 우려 되다 보행 차량 운행 시 주의 하다 시기 바라다 상주시,10
내일 오전 많다 비 눈 내리다 예상 되다 따르다 도로 결빙 우려 되다 보행 차량 운행 시 주의 하다 시기 바라다 문경시,10
수 시부 대설주의보 발효 밤새 내리다 눈 결빙 우려 되다 보행 차량 운행 시 안전 사고 유의 하다 바라다 군포시,10
관내 새벽 많다 눈 예보 집 점포 앞 스스로 눈치 우기 대중교통 이용 결빙 안전 사고 유의 하다 바라다 광진 구청,10
금일 시부 대설주의보 발효 밤새 내리다 눈 결빙 우려 되다 보행 차량 운행 시 안전 사고 유의 하다 대중교통 이용 하다 바라다 구리시,10
오늘 밤 내일 오전 눈 내리다 보되 많다 곳 적설 취약 시설 물 관리 차량 운행 안전 유의 하다 바라다 군위군,18
내일 오전 비 눈 내리다 예상 되다 따르다 도로 결빙 우려 되다 보행 차량 운행 시 주의 하다 시기 바라다 오산시,10
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
밤사이 내리다 눈 비 인하다 도로 미끄럽다 차량 이용 시 감속 운행 하다 주다 보행 시 안전 유의 하다 시기 바라다 도봉 구청,10
오늘 시 대설주의보 발효 강설 인하다 인도 도로 결빙 우려 되다 운전 시 감속 운행 보행자 미끄럼 주의 안전 사고 유의 바라다 시흥 시청,10
관내 새벽 최대 눈 예보 집 점포 앞 스스로 눈치 우기 대중교통 이용 결빙 안전 사고 유의 하다 바라다 노원 구청,10
도봉구 배회 중인 장순 세 찾다 단발 희다 머리 맨발 패딩 검다 조끼 검정 바지 서울 경찰청,34
금일 시 대설주의보 발효 강설 인하다 도로 인도 결빙 우려 되다 감속 운전 인도 미끄럼 주의 안전 사고 유의 하다 시기 바라다 안산 시청,10
오늘 원주시 대설주의보 발령 야외 활동 차량 운행 자제 하다 교통혼잡 예상 되다 출퇴근 시 대중교통 이용 하다 줄다 원주시,32
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
내일 아침 많다 눈 예상 되다 도로 미끄럼 사고 우려 되다 출근길 대중교통 이용 하다 안전 거리 확보 하다 서행 하다 바라다 경상북도,2
오늘밤 많다 양 비 눈 내리다 보되 산간 도로 교량 터널 주변 그늘 진 곳 감속 운행 안전 유의 하다 바라다 안동시,10
밤 사이 많다 눈 지속 되다 예정 이다 내 집 앞 눈치 우기 동참 비닐하우스 쌓이다 눈 제거 외출 자제 안전 사고 예방 하다 바라다 고성군,2
현재 내리다 눈비 도로 결빙 우려 되다 차량 운행 중 미끄럼 사고 주의 터널 교량 안전 거리 유지 보행 시 낙상 사고 주의 안전 유의 바라다 화성시,10
금일 내일 오후 포항 산간 지역 눈 예상 되다 감속 운행 안전 운행 주시 외출 자제 적설 취약 구조 물 안전 유의 하다 시기 바라다 포항시,32
양천구 실종 되다 김평곤 남다 찾다 백발 패딩 점퍼 검정 운동복 바지 비닐 우산 소지 서울 경찰청,34
눈 비 인하다 도로 결빙 우려 블랙 아이스 주의 산간 도로 교량 터널 주변 그늘 진 곳 감속 운행 차 거리 유지 안전 유의 바라다 군위군,10
산청군 내 대설 예보 밤 도로 살얼음 눈길 결빙 주의 농작물 시설 물 피해 주의 수도관 동파 방지 난 방기 화재 유의 바라다 산청군,35
오늘밤 많다 눈 예상 되다 출퇴근 시 대중교통 이용 하다 적설 취약 구조 물 비닐하우스 담장 안전 점검 시설 물 예방 조치 유의 바라다 인천광역시,2
내일 아침 내리다 눈 도로 결빙 예상 되다 보행 차량 운행 시 안전 사고 유의 하다 내 집 내 점포 앞 눈 치우다 동참 해주다 바라다 중랑 구청,10
오늘 밤 눈 내리다 보되 산간 도로 교량 터널 주변 그늘 진 곳 감속 운행 차 거리 유지 안전 유의 바라다 상주시,10
금일 내리다 비다 밤 눈 바뀌다 내일 아침 내리다 예정 내일 출근길 감속 알다 보행자 미끄럼 사고 주의 바라다 광명 시청,10
내일 오전 많다 눈 예상 되다 차량 감속 운행 안전 거리 유지 보행자 미끄럼 주의 보행 안전 유의 하다 바라다 의정부시,32
오늘 밤 내일 눈 내리다 보되 많다 곳 적설 취약 시설 물 관리 차량 운행 안전 유의 하다 바라다 김천시,18
오늘 밤 내일 새벽 강설 예보 따르다 도로 결빙 우려 되다 대중교통 이용 운전 시 감속 운행 안전 사고 유의 바라다 시흥 시청,10
일일 아침 많다 눈 예보 되다 따르다 대중교통 이용 운 전시 서행 운전 바라다 내 지다 점포 앞 눈치 우기 동참 하다 시기 바라다 고양시,2
부산진구 실종 되다 도일 남다 찾다 삭발 검정 롱패딩 검정 비니모자 시장 카트 부산 경찰청,34
눈 비 인하다 도로 결빙 우려 블랙 아이스 주의 산간 도로 교량 터널 주변 그늘 진 곳 감속 운행 차 거리 유지 안전 유의 바라다 영덕군,10
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
오전 비 눈 보되 도로 결빙 인하다 미끄럼 사고 우려 되다 감속 운행 차 거리 유지 안전 유의 하다 바라다 홍성군,10
동구 목격 되다 상 씨 남다 찾다 검정 모자 남색 패딩 검정 바지 검정 신발 광주 경찰청,34
내일 아침 많다 눈 예상 되다 차량 운행 시 서행 하다 보행 시 미끄럼 주의 시설 물 사전 예방 조치 유의 하다 시기 바라다 양주시,18
금일 시 번 국도 일부 통제 수비 온정 방면 예정 월동 장비 스노우체인 구축 차량 통행 가능 운전 시 서행 하다 시기 바라다 영양군,8
김포 지역 평년 대비 배 강수량 기온 사장 비탈 재해 취약 시설 피해 발생 우려 높다 현장 점검 보수 안전 조치 당부 드리다 김포 시청,18
오늘 분 강원 고성 평지 대설 경보 발령 야외 활동 차량 운행 자제 하다 교통혼잡 예상 되다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
많다 눈 지속 전망 내 집 앞 눈 치우다 적극 참여 차량 운행 시 서행 하다 취약 계층 외출 자제 피해 유의 하다 시기 바라다 인제 군청,32
중구 배회 중인 박옥 복씨 남다 찾다 고동색 자켓 검정 바지 검정 구두 빨갛다 모자 검정 우산 인천 경찰청,34
현재 북동 산지 많다 눈 내다 시부 온정 수비 국도 월동 장비 스노우체인 구축 차량 통행 가능 되다 대중교통 이용 운 전시 서행 하다 울진군,2
비닐하우스 노후 주택 적설 취약 시설 대해 피해 없다 점검 정비 해 시기 바라다 경상북도,18
전철 대체 버스 알림 일화 연천역 차 막차 동두천역 차 막차 분 분 출발 연천군,2
호선 단전 여파 동두천 연천 구간 열차 운행 중지 되어다 해당 구간 전철 맞추다 계 버스 운행 하다 참고 하다 바라다 연천군,32
미추홀 실종 되다 박옥 복씨 남다 찾다 고동색 자켓 검정 바지 검정 구두 빨갛다 모자 검정 우산 인천 경찰청,34
서구 실종 되다 박성 춘씨 남다 찾다 검정 모자 검정 패딩 검정 바지 검정 신발 희다 마스크 광주 경찰청,34
안양시 배회 중인 이안 균 남다 찾다 검정 점퍼 짙다 청바지 검정 운동화 경기 남부 경찰청,34
비 눈 오다 가운데 내일 북동 산지 중심 매우 많다 눈 전망 조물 붕괴 주의 감속 운행 미끄럼 고등 안전 유의 하다 바라다 봉화군,32
남해 서부 앞바다 풍랑 주의보 발효 기상 악화 인하다 갯 바위 항 포구 방파제 접근 자제 하다 줄다 완도군,18
현재 많다 비 강하다 바람 불다 붕괴 상습 침수 위험 지역 접근 금지 야외 활동 자제 해빙 기 따르다 안전 사고 유의 하다 바라다 진도군,2
밤 내리다 많다 눈 인도 도로 결빙 우려 되다 낙상 사고 유의 하다 감속 운전 안전 거리 확보 안전 사고 예방 하다 바라다 고성군,10
현재 내리다 눈 비 인하다 도로 미끄럽다 터널 앞 교량 인근 고가도로 위험하다 감속 운행 교통 안전 유의 하다 바라다 경기 도청,10
많다 눈 비 기온 낮아지다 도로 결빙 미끄럼 사고 우려 높다 감속 운행 차 거리 유지 안전 운전 유의 바라다 국토교통부,10
어제 내리다 비 오늘 오전 눈 예보 인하다 도로 결빙 우려 되다 차량 주행 보행 낙상 사고 안전 사고 유의 하다 바라다 남양주시,10
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
많다 눈 지속 되다 예정 이다 출퇴근 시 대중교통 이용 감속 운행 사고 유의 하다 내 집 내 점포 앞 눈 치우다 동참 하다 시기 바라다 삼척시,2
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
오늘 분 대설 경보 발령 야외 활동 차량 운행 자제 하다 교통혼잡 예상 되다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
상록구 본오동 번지 화재 발생 차량 주변 도로로 우회 하다 인근 주민 연기 흡입 안전 사고 유의 하다 바라다 안산 시청,2
대설 지속 전망 차량 운행 시 서행 취약 계층 외출 자제 고령자 안부 확인 내 집 앞 눈치 우기 적극 참여 유의 하다 시기 바라다 인제 군청,32
가평군 목 시 대설 예비 특보 발효 예정 이다 영하 기온 도로 결빙 우려 되다 감속 운전 차 거리 유지 안전 운전 유의 바라다 가평군,10
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
고양시 실종 되다 최 강렬 남 세 찾다 패딩 조끼 남방 셔츠 검정 바지 지팡이 경기 북부 경찰청,34
오전 전국 많다 비 눈 보되 결빙 미끄럼 사고 우려 높다 감속 운행 차 거리 유지 안전 운전 유의 바라다 국토교통부,10
오늘 밤 많다 눈 예상 되다 비닐하우스 시설 물 관리 도로 인도 결빙 인하다 낙상 미끄럼 사고 유의 하다 바라다 고성군,18
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
오늘 분 대설 경보 발령 야외 활동 차량 운행 자제 하다 교통혼잡 예상 되다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
경찰 원주시 실종 되다 박정 옥씨 남 세 찾다 검정 잠바 청바지 허리 굽다 강원 경찰청,34
금일 양양군 전역 많다 눈 지속 되다 예정 이다 차량 운행 시 서행 취약 계층 외출 자제 내 집 앞 눈 치우다 적극 참여 바라다 양양군,32
북북동 산지 중심 레일 많다 눈 예상 인삼 재배 시설 비닐하우스 시설 물 관리 유의 하다 주시 감속 운행 안전 유의 바라다 영양군,2
모레 많다 눈 예상 되다 차량 운행 시 서행 하다 보행 시 미끄럼 주의 시설 물 사전 예방 조치 유의 하다 시기 바라다 양구군,18
오늘 저녁 도 전역 많다 눈 보되 보행 차량 운전 시 안전 유의 하다 바라다 강원 특별자치도,2
오늘 분 대설 경보 발령 야외 활동 차량 운행 자제 하다 교통혼잡 예상 되다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
모레 많다 눈 지속 차량 운행 시 서행 하다 내 집 앞 눈 치우다 적극 참여 시설 물 사전 예방 조치 유의 하다 시기 바라다 인제 군청,18
북동 산지 중심 내일 장시간 매우 많다 눈 전망 적설 취약 구조 물 안전 점검 조물 붕괴 주의 감속 운행 미끄럼 고등 안전 유의 하다 바라다 봉화군,32
서귀포시 실종 되다 정자 세 찾다 희다 머리 탈색 두발 빨간색 집업 상의 제주 경찰청,34
오늘 시 남강댐 톤초 방류 개시 주 계속 되다 강우 예보 하천 변 출입 자제 침수 지역 접근 하다 않다 협조 부탁드리다 진주시,32
오늘 시 마장동 공사 현장 인근 케이블 단선 광진구 부지역 통신 장애 발생 인터넷 유선 통신 서비스 어리다 수 조속 복구 이다 광진구,2
오늘 분경 북선 도시철도 공사 마장동 일대 통신 장애 발생 긴급 복구 중 약 소요 예상 동구청,2
경찰 공주시 주민 정동진 남 세 찾다 모자 두운 계열 잠바 검정 바지 충남 경찰청,34
일화 시 남강댐 남강 본류 최대 초당 톤 이내 방류 실시 하천 수위 상승 예상 하천 변 출입 자제 요망 한국 수자원공사,32
지속 강우 인하다 하천 변 산책로 범람 사고 위험 상존 하다 출입 자제 밤 사이 하강 도로 결빙 우려 안전 유의 하다 바라다 울진군,32
수원시 주민 임현경 남 세 찾다 검정 잠바 검정 바지 검정 운동화 털모자 경기 남부 경찰청,34
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
오늘 시 분 소성면 용 정리 공장 화재 사고 연기 발생 인근 주민 연기 흡입 안전 사고 유의 바라다 정읍시,35
오늘 분 대설주의보 발령 내 집 앞 눈 치우다 동참 하다 줄다 차량 운행 자제 하다 출퇴근 시 대중교통 이용 하다 줄다 행정안전부,32
오늘 시 분 소성면 용 정리 공장 화재 발생 인근 주민 접근 최소 연기 흡입 인하다 안전 주의 하다 바라다 정읍시,35
오늘 시 분경 이천시 신둔면 인후 리 플라스틱 공장 화재 사고 발생 인근 주민 외출 자제 하다 안전 유의 하다 바라다 이천시,35
전철 대체 버스 알림 일화 연천역 차 막차 동두천역 차 막차 분 분 출발 연천군,2
동구 실종 되다 박용 자씨 세 찾다 갈색 롱패딩 검은색 바지 남색 단화 대전 경찰청,33
북동 산지 중심 내일 모레 많다 눈 예상 되다 비닐하우스 시설 물 관리 감속 운행 미끄럼 사고 안전 유의 하다 바라다 봉화군,18
영등포구 목격 되다 박다 준 남다 찾다 상하 환자복 슬리퍼 짧은머리 허리 굽다 서울 경찰청,34
북구 주민 홍 현순 세 찾다 국방 색패딩 남색 바지 흰색 운동화 흰색 마스크 착용 광주 경찰청,34
오늘 시 분 폭발물 의심 발견 상황 오인 신고 확인 되어다 대피 주민 자택 복귀 하다 바라다 광산구,31
오늘 시 분 도산동 전투 비행단 내 폭발물 발견 인근 주민 송정 초등학교 도산동 행정 복지 센터 지금 대피 하다 시기 바라다 광산구,31
경산시 주민 이기원 남다 찾다 회색 빵 모자 검정 조끼 남색 꽃 무늬 수면 바지 검정 운동화 경북 경찰청,33
원주시 실종 되다 노영민 남다 찾다 연두색 잠바 남색 추리 닝 나이키 운동화 강원 경찰청,33
천안시 실종 되다 인경 자씨 세 찾다 노란색 목 폴라 흰색 슬리퍼 착용 충남 경찰청,34
성남시 주민 김태완 남다 찾다 희다 티셔츠 검정 바지 운동화 마스크 팩 크로스 쇼핑 경기 남부 경찰청,34
송파구 실종 되다 김승호 남다 찾다 옷차림 불상 흰색 슬리퍼 뉴발란스 서울 경찰청,34
수영구 주민 용성 남다 찾다 검정 패딩 검정 바지 검정 운동화 머리 삭발 상태 부산 경찰청,34
현재 서귀포시 남원읍 신흥 리 하우스 화재 인하다 다량 검다 연기 계속 발생 인근 주민 현장 방문 자제 하다 주시 안전 유의 하다 바라다 제주도,35
오늘 시 현재 호우 강풍 풍랑 주의보 발효 이기대 하다 산책로 변 지대 위험 지역 출입 자제 도로 미끄럼 유의 바라다 남구,32
호선 단전 여파 동두천 연천 구간 열차 운행 중지 되어다 해당 구간 전철 맞추다 계 버스 운행 하다 참고 하다 바라다 연천군,32
금일 오전 강품 많다 비 내리다 하천 산책로 계곡 해안가 위험 지역 통제 중 주민 출입 금 하다 시기 바라다 해운대구,32
서원구 남이면 석판 리 번지 석판 분기점 순환로 램프 구간 진천 청주공항 방향 도로 사면 일부 유실 교통 통제 중 우회 하다 시기 바라다 청주시,8
현재 부산 지역 호우 주의보 강풍 주의보 발효 어르신 외출 자제 하다 주민 폐공 사장 주변 안전 유의 바라다 서구,2
오늘 호우 주의보 강풍 주의보 발효 되다 따르다 해안가 산책로 지대 출입 자제 안전 유의 하다 시기 바라다 기장군,32
오늘 분 부산 지역 호우 주의보 발효 지대 침수 위험 지역 접근 금지 출근길 안전 운전 안전 유의 하다 바라다 중구청,35
창원 지역 호우 주의보 발효 오늘 분 출근길 안전 운전 해안가 하천 변 축대 옹벽 주변 접근 금 하다 시기 바라다 창원시,18
시 분 호우 주의보 발효 되다 따르다 대천천 산책로 하천 변 산책로 전면 차단 하다 아우르다 지대 위험 지역 출입 삼가다 바라다 북구청,32
금일 시 분 호우 주의보 발표 해안가 지대 위험 지역 출입 자제 하다 주시 도로 매우 미끄럽다 교통 안전 유의 바라다 부산시,32
도내 호우 주의보 발효 출근길 안전 운전 지하차도 통행 자제 산사태 우려 지역 급경사 하천 변 해안가 위험 지역 접근 삼가다 안전 유의 바라다 경상남도,35
시 분 부산 지역 호우 주의보 발효 되다 따르다 온천천 산책로 전면 차단 하다 하천 변 지대 위험 지역 출입 삼가다 바라다 금정구,32
집중호우 온천천 상도 병교 연안 교가 통제 중이 우회 도로 이용 하다 주시 온천천 수영강 산책로 출입 금지 하다 시기 바라다 동래구,32
오늘 시 분 김포시 삼도 공단 로번 길 공장 건물 대형 화재 발생 인근 주민 연기 흡입 안전 사고 유의 하다 바라다 서구,35
금일 오후 많다 비 예상 되어다 시 분부 온천천 산책로 전면 통제 오니 호우 피해 발생 하다 않다 안전 유의 하다 바라다 금정구,35
학운 산업 삼도 공단 로번 길 공장 화재 사고 연기 발생 인근 주민 연기 흡입 안전 사고 유의 바라다 김포 시청,2
울산 부산 풍랑 주의보 발표 발령 방파제 가지 말다 해안가 낚시꾼 야영 객 안전하다 곳 대피 하다 울주군,31
울산 부산 강풍 주의보 발표 발령 야외 활동 자제 날아가다 쉽다 입 간판 단단하다 고정 물건 떨어지다 다치다 수 유의 바람 울주군,2
분 호우 주의보 발효 내일 오전 강풍 많다 비 예상 빗다 안전 운전 위험 지역 사전 대피 접근 금지 시설 물 관리 철저 안전 유의 바라다 해남군,18
제주도 전역 강하다 바람 불 야외 활동 자제 하다 주시 물건 날림 인하다 차 피해 주의 하다 바라다 제주도,2
금일 장흥군 호우 주의보 발효 밤 강풍 동반 많다 비 예상 지대 하천 변 산사태 위험 지역 안전 유의 하다 시기 바라다 장흥군,35
금일 밤 강풍 동반 많다 비 상일 되다 하천 변 산사태 위험 지역 접근 금지 안전 유의 하다 시기 바라다 보성군,35
내일 강하다 많다 비 예상 되다 외출 자제 위험 지역 거주 마을 회관 군 지정 안전지대 대피 하다 바라다 전라남도,2
오늘 밤 내일 많다 비 보되 온천천 수영강 산책로 지대 위험 지역 출입 자제 하다 시기 바라다 금정구,32
오늘 저녁 많다 비 보되 하천 변 산책로 대천천 계곡 범람 급류 휩쓸다 림 사고 위험 출입 금 하다 북구청,32
부천시 배회 중인 안전 건 남다 찾다 검정 롱패딩 두운 색 바지 운동화 남색 모자 경기 남부 경찰청,34
성북구 배회 중인 경진 남다 찾다 카키색 점퍼 회색 바지 회색 모자 보행기 서울 경찰청,34
오늘 내일 많다 비 강풍 예상 되다 주민 해안가 접근 금지 낙하 물 주의 안전 사고 유의 하다 시기 바라다 사하구,2
오늘 밤 내일 오전 사이 많다 비 보되 하천 침수 우려 지역 위험 지역 출입 자제 대피 안전 유의 하다 시기 바라다 경상남도,32
오늘 밤 내일 많다 비 강하다 바람 예상 되다 해안가 접근 금지 간판 부착물 고정 낙하 물주 안정 사고 유의 하다 바라다 기장군,2
오늘 밤 내일 부산 지역 많다 비 바람 예상 되다 주민 하천 산책로 계곡 해안가 위험 지역 출입 자제 하다 시기 바라다 해운대구,35
구미시 실종 되다 손금 씨 세 찾다 검정 점퍼 황토색 바지 분홍색 슬리퍼 경북 경찰청,34
시 분 수원시 권선구 고색동 번지 자동차 정비 소 화재 발생 하다 차량 주변 도로 우회 하다 연기 흡입 주의 하다 시기 바라다 수원시,8
오후 내리다 비다 내일 낮 이어지다 보되 도로 결빙 우려 없다 비교 많다 비 노면 미끄럽다 운전 보행 주의 바라다 광명시,10
오늘 저녁 내일 많다 비 강하다 바람 예보 되어다 하천 변 산책로 해안가 지대 위험 지역 출입 자제 하다 시기 바라다 부산시,32
서구 주민 이상각 남 세 찾다 검정 잠바 병원 환자복 바지 인천 경찰청,34
오늘 밤 내일 오전 사이 많다 비 보되 산사태 상습 침수 위험 지역 사전 통제 대피 안전 유의 하다 시기 바라다 전라남도,2
오늘 저녁 내일 많다 비 예상 되다 하천 변 산사태 우려 지역 위험 지역 출입 금지 안전 유의 바라다 함평군,32
오늘 분 호우경보 발령 하천 주변 계곡 급경사 농 수로 위험 지역 가지 말다 대피 권고 받다 대피 하다 행정안전부,30
오늘 오후 많다 비 내리다 예정 이다 지하차도 대하 변 위험 지역 접근 하다 말다 하천 계곡 야영 금지 하다 시기 바라다 여주시,35
오늘 오후 내일 많다 비 예상 되다 하천 변 지대 출입 금지 위험 지역 사전 대피 외출 자재 안전 유의 바라다 장성군,32
호선 단전 여파 동두천 연천 구간 열차 운행 중지 되어다 해당 구간 전철 맞추다 계 버스 운행 하다 참고 하다 바라다 연천군,32
호선 동두천 연천 간 열차 운행 중지 구간 복구 시점 계 버스 운행 오니 버스 이용 약 분 소 참고 하다 바라다 한국 철도공사,32
오전 강하다 바람 동반 되다 많다 은비 예상 간판 비닐하우스 수산 양식 보호 조치 해안가 지대 접근 금지 안전 사고 유의 하다 바라다 진도군,2
오늘 오후 모레 많다 비 강풍 예상 되다 농작물 시설 물 관리 하천 변 위험 사면 접근 금지 산사태 주의 안전 유의 하다 바라다 화순군,18
성남시 분당구 실종 되다 유창 규 남다 찾다 카키색 패딩 검정 바지 검정 마스크 모자 경기 남부 경찰청,34
보령시 배회 중인 대용 남다 찾다 원형탈모 검정 패딩 검정 바지 검정 운동화 충남 경찰청,34
서천군 실종 되다 대용 남다 찾다 원형탈모 검정 패딩 검정 바지 검정 운동화 충남 경찰청,34
서초구 배회 중인 엄 미란 세 찾다 희다 운동복 검정 운동복 바지 흰색 핸드백 서울 경찰청,34
경찰 산청군 주민 순덕 세 찾다 검정 패딩 호피 무늬 몸 베바 경남 경찰청,34
서구 실종 되다 정종 연씨 남 세 찾다 회색 모자 검정 잠바 검정 바지 검정 운동화 마스크 광주 경찰청,34
수원시 실종 되다 박상학 남다 찾다 마르다 체격 회색 패딩 검정 바지 검정 운동화 경기 남부 경찰청,34
시흥시 주민 방 씨 세 찾다 붉다 은색 후드 티 회색 바지 검정 운동화 가방 경기 남부 경찰청,34
중랑구 실종 되다 이영철 남다 찾다 검정 패딩 검정 모자 검정 바지 남색 운동화 검정 우산 배낭 서울 경찰청,34
경찰 청주시 실종 되다 양강 모씨 남 세 찾다 검정 목도리 파란색 잠바 검정 바지 충북 경찰청,34
원주시 배회 홍윤정 세 찾다 빨간색 잠바 얼룩 무늬 바지 희다 신발 희다 크로스 강원 경찰청,34
의정부시 주민 홍윤정 세 찾다 빨간색 잠바 얼룩 무늬 바지 희다 신발 희다 크로스 경기 북부 경찰청,34
호선 단전 여파 동두천 연천 구간 열차 운행 중지 되어다 해당 구간 전철 맞추다 계 버스 운행 하다 참고 하다 바라다 연천군,32
공주시 실종 되다 이명 준 남다 찾다 검정 검정 검정 가방 성경책 소지 충남 경찰청,34
호선 단전 여파 동두천 연천 구간 열차 운행 중지 되어다 해당 구간 전철 맞추다 셔틀버스 운행 하다 참고 하다 바라다 연천군,32
호선 단전 여파 동두천 연천 구간 열차 운행 중지 되어다 해당 구간 셔틀버스 운행 하다 참고 하다 바라다 한국 철도공사,32
오늘 시 분 도봉로 가다 인근 야생 멧돼지 출몰 되어다 인근 주민 외출 자제 안전 유의 하다 바라다 도봉 구청,2
미추홀 주민 박영 자씨 세 찾다 짙다 남색 잠바 검정 바지 검정 운동화 지팡이 허리 굽다 인천 경찰청,33
